video,frame,sports_ball_positions,LEFT_SHOULDER_vel,RIGHT_SHOULDER_vel,LEFT_SHOULDER_acc,RIGHT_SHOULDER_acc,LEFT_ELBOW_vel,RIGHT_ELBOW_vel,LEFT_ELBOW_acc,RIGHT_ELBOW_acc,LEFT_WRIST_vel,RIGHT_WRIST_vel,LEFT_WRIST_acc,RIGHT_WRIST_acc,LEFT_HIP_vel,RIGHT_HIP_vel,LEFT_HIP_acc,RIGHT_HIP_acc,NOSE_pos_x,NOSE_pos_y,LEFT_SHOULDER_pos_x,LEFT_SHOULDER_pos_y,RIGHT_SHOULDER_pos_x,RIGHT_SHOULDER_pos_y,LEFT_ELBOW_pos_x,LEFT_ELBOW_pos_y,RIGHT_ELBOW_pos_x,RIGHT_ELBOW_pos_y,LEFT_WRIST_pos_x,LEFT_WRIST_pos_y,RIGHT_WRIST_pos_x,RIGHT_WRIST_pos_y,LEFT_HIP_pos_x,LEFT_HIP_pos_y,RIGHT_HIP_pos_x,RIGHT_HIP_pos_y,LEFT_ELBOW_LEFT_SHOULDER_LEFT_WRIST_angle,RIGHT_ELBOW_RIGHT_SHOULDER_RIGHT_WRIST_angle,LEFT_SHOULDER_LEFT_HIP_LEFT_ELBOW_angle,RIGHT_SHOULDER_RIGHT_HIP_RIGHT_ELBOW_angle,is_shot,shot_id,shot_invalid,make
long_vid.mov,1283,"46.46,-57.16",10.04,10.9,75.32,155.22,15.9,7.42,555.66,136.11,32.8,65.45,367.56,1087.26,8.73,8.73,15.25,15.25,40.23,-323.45,82.42,-212.71,-59.54,-229.63,92.72,-110.19,-101.37,-131.2,74.55,-71.39,-26.96,-89.63,39.4,3.9,-39.4,-3.9,149.18,96.17,16.97,28.12,0,0,0,
long_vid.mov,1284,0,14.24,9.15,231.45,-96.25,29.11,6.92,727.97,-27.56,46.02,58.69,728.33,-372.52,6.53,6.53,-121.24,-121.24,40.06,-323.47,82.25,-213.08,-59.7,-229.59,92.75,-111.02,-101.34,-131.12,74.89,-72.93,-27.28,-89.69,39.39,3.9,-39.39,-3.9,148.99,96.3,17.05,28.06,0,0,0,
long_vid.mov,1285,0,20.82,9.74,362.61,32.15,39.82,10.56,590.57,200.4,52.3,34.91,346.44,-1310.81,5.09,5.09,-79.36,-79.36,40.21,-323.85,82.32,-213.53,-59.88,-229.67,92.9,-111.66,-101.12,-131.15,75.12,-73.28,-27.43,-89.75,39.41,3.9,-39.41,-3.9,149.21,96.62,17.09,27.89,0,0,0,
long_vid.mov,1286,0,19.7,9.09,-61.72,-35.63,32.89,12.28,-382.26,94.6,43.8,16.42,-468.78,-1018.56,4.21,4.21,-48.13,-48.13,40.4,-323.74,82.53,-213.56,-59.78,-229.58,93.11,-111.44,-100.78,-131.0,75.32,-72.95,-27.07,-89.55,39.22,3.84,-39.22,-3.84,149.27,96.77,17.18,27.79,0,0,0,
long_vid.mov,1287,0,22.04,14.38,129.13,291.33,24.56,22.02,-458.86,536.93,27.2,29.57,-914.41,724.66,6.59,6.59,130.97,130.97,40.52,-324.19,83.04,-213.72,-59.37,-229.75,93.49,-111.45,-100.18,-130.96,75.98,-73.04,-26.04,-89.54,39.08,3.8,-39.08,-3.8,149.66,96.74,17.26,27.57,0,0,0,
long_vid.mov,1288,0,16.75,13.45,-291.52,-50.88,13.26,21.44,-622.89,-31.78,32.79,31.2,308.05,89.64,7.28,7.28,38.21,38.21,39.99,-324.76,82.93,-213.84,-59.45,-229.88,93.51,-111.49,-99.99,-130.98,76.71,-72.97,-25.79,-89.57,39.11,3.75,-39.11,-3.75,150.52,96.88,17.29,27.43,0,0,0,
long_vid.mov,1289,0,16.98,14.91,12.49,80.46,11.13,17.58,-117.2,-212.71,47.87,50.69,830.83,1073.85,6.03,6.03,-68.88,-68.88,38.66,-325.1,82.83,-214.04,-59.51,-230.08,93.61,-111.65,-99.83,-131.02,77.9,-73.15,-24.32,-89.47,39.05,3.63,-39.05,-3.63,151.79,96.67,17.38,27.31,0,0,0,
long_vid.mov,1290,0,14.91,10.62,-113.89,-236.41,8.38,12.19,-151.73,-297.21,70.7,86.05,1257.91,1948.95,6.61,6.61,31.59,31.59,37.23,-325.32,82.53,-214.34,-59.39,-230.27,93.79,-111.79,-99.67,-130.75,79.62,-73.99,-21.37,-89.77,38.94,3.51,-38.94,-3.51,153.2,95.59,17.58,27.19,0,0,0,
long_vid.mov,1291,0,20.69,14.72,318.7,225.76,22.94,23.85,802.72,642.36,148.12,122.14,4266.57,1988.44,8.6,8.6,110.03,110.03,36.09,-324.86,82.07,-214.23,-59.3,-229.9,94.45,-111.29,-99.56,-129.94,84.2,-75.86,-19.2,-90.22,38.8,3.41,-38.8,-3.41,157.0,94.37,18.1,27.1,0,0,0,
long_vid.mov,1292,0,32.66,25.34,659.45,585.42,33.07,45.96,558.23,1218.42,154.88,149.4,372.34,1502.22,8.08,8.08,-28.84,-28.84,35.44,-323.64,81.32,-213.77,-59.4,-229.12,94.54,-110.56,-99.01,-128.69,85.33,-76.96,-16.28,-90.71,38.75,3.32,-38.75,-3.32,157.37,93.14,18.39,26.75,0,0,0,
long_vid.mov,1293,"59.37,-70.51",39.5,31.77,376.93,354.15,90.66,55.14,3173.24,506.25,135.99,159.66,-1040.79,565.58,6.1,6.1,-108.93,-108.93,35.18,-321.81,81.0,-213.05,-59.38,-228.55,94.77,-107.21,-98.38,-128.17,85.0,-76.13,-14.56,-93.77,38.69,3.34,-38.69,-3.34,155.14,91.08,18.48,26.48,0,0,0,
long_vid.mov,1294,"63.44,-76.2",41.86,35.54,130.05,207.57,87.15,58.3,-193.06,173.96,84.65,169.89,-2829.01,563.93,5.3,5.3,-44.27,-44.27,34.93,-321.35,80.75,-212.49,-59.46,-227.98,94.8,-106.56,-97.74,-127.4,84.25,-78.14,-14.75,-96.54,38.65,3.45,-38.65,-3.45,152.07,89.56,18.59,26.13,0,0,0,
long_vid.mov,1295,"65.69,-84.52",42.99,40.16,62.27,254.78,103.83,65.95,919.18,421.39,244.02,219.93,8782.22,2757.37,5.62,5.62,17.82,17.82,34.53,-318.79,80.42,-211.61,-59.52,-226.94,93.35,-105.79,-96.04,-126.88,80.14,-87.54,-13.2,-102.01,38.59,3.57,-38.59,-3.57,137.15,86.66,17.96,25.41,0,0,0,
long_vid.mov,1296,"70.58,-98.21",51.95,34.27,493.94,-324.76,78.97,95.9,-1370.14,1650.82,479.59,385.99,12981.56,9151.26,5.52,5.52,-5.69,-5.69,33.9,-316.51,79.49,-210.73,-59.3,-226.84,91.59,-104.82,-93.6,-126.96,79.64,-101.24,-5.12,-111.62,38.55,3.54,-38.55,-3.54,100.17,80.88,17.33,24.26,0,0,0,
long_vid.mov,1297,"73.8,-110.84",71.79,31.4,1093.32,-158.16,107.22,102.83,1556.59,381.52,649.96,407.5,9388.4,1185.35,6.12,6.12,32.88,32.88,32.15,-312.17,78.03,-209.88,-59.65,-226.6,91.77,-106.99,-92.23,-127.07,73.05,-110.57,-5.15,-115.57,38.53,3.39,-38.53,-3.39,71.59,79.4,18.1,23.53,0,0,0,
long_vid.mov,1298,"81.1,-125.04",91.53,23.49,1087.44,-435.53,217.89,86.95,6098.88,-875.1,598.34,512.48,-2844.44,5785.14,7.91,7.91,98.82,98.82,30.02,-309.54,76.38,-208.73,-60.17,-226.28,96.68,-112.89,-91.33,-127.25,71.55,-117.86,-6.25,-126.91,38.62,3.19,-38.62,-3.19,66.85,72.76,22.06,22.99,1,4,0,1.0
long_vid.mov,1299,0,157.36,24.05,3627.88,30.49,309.95,112.17,5072.97,1389.98,604.82,467.78,356.91,-2463.28,15.15,15.15,398.79,398.79,26.96,-307.05,71.83,-207.0,-60.18,-226.55,98.37,-119.7,-87.68,-128.36,78.0,-130.35,-6.41,-137.03,38.45,2.77,-38.45,-2.77,45.49,68.26,25.95,21.19,1,4,0,1.0
long_vid.mov,1300,0,250.53,25.61,5134.32,86.15,352.11,190.44,2323.68,4313.04,929.26,650.75,17879.11,10082.56,20.17,20.17,276.64,276.64,25.23,-305.49,65.08,-207.32,-60.53,-226.92,97.85,-124.15,-82.48,-130.53,96.41,-152.87,1.08,-148.75,38.33,2.36,-38.33,-2.36,18.63,64.87,28.77,18.47,1,4,0,1.0
long_vid.mov,1301,"93.5,-195.99",332.27,24.44,4504.45,-64.66,401.17,293.3,2703.18,5668.31,1228.97,756.79,16516.31,5843.91,34.15,34.15,770.76,770.76,24.34,-303.67,58.62,-207.28,-60.8,-226.45,99.53,-134.35,-77.53,-134.76,97.15,-176.62,4.83,-165.5,37.43,1.97,-37.43,-1.97,26.07,59.19,35.08,16.28,1,4,0,1.0
long_vid.mov,1302,"94.85,-222.12",321.83,32.94,-575.5,468.41,357.27,359.72,-2419.2,3660.58,1097.2,911.67,-7261.63,8534.79,38.73,38.73,252.21,252.21,23.87,-299.88,54.32,-207.3,-61.54,-226.37,104.15,-133.95,-70.71,-137.73,98.95,-183.26,12.94,-182.19,36.73,1.92,-36.73,-1.92,28.18,56.1,39.0,12.22,1,4,0,1.0
long_vid.mov,1303,"94.99,-247.72",310.07,47.73,-647.69,815.03,376.68,547.6,1070.0,10353.33,859.93,1218.07,-13075.24,16884.79,38.4,38.4,-18.37,-18.37,27.36,-294.67,53.95,-201.19,-62.48,-225.45,109.35,-132.07,-60.55,-149.91,95.78,-199.12,20.82,-211.75,36.37,2.11,-36.37,-2.11,27.27,54.23,43.66,5.21,1,4,0,1.0
long_vid.mov,1304,"94.99,-274.34",222.68,70.44,-4816.17,1251.48,354.71,754.27,-1210.7,11388.79,807.71,1368.59,-2877.69,8294.89,21.5,21.5,-930.94,-930.94,29.05,-285.03,55.08,-202.46,-64.26,-225.42,118.49,-132.54,-43.91,-156.12,94.08,-219.96,24.52,-236.84,36.41,2.15,-36.41,-2.15,26.6,56.65,47.41,9.26,1,4,0,1.0
long_vid.mov,1305,"92.68,-300.35",195.96,95.98,-1472.46,1407.43,465.32,853.44,6095.39,5465.33,982.09,1363.25,9609.75,-294.45,18.9,18.9,-143.46,-143.46,34.77,-276.24,55.34,-205.29,-64.59,-227.52,122.51,-142.4,-32.86,-162.65,93.06,-236.31,26.62,-254.98,36.46,2.71,-36.46,-2.71,29.47,58.86,52.07,18.93,1,4,0,1.0
long_vid.mov,1306,"89.79,-320.12",102.04,84.25,-5175.46,-646.04,564.51,822.24,5465.88,-1719.34,996.86,1168.12,813.57,-10752.85,14.61,14.61,-236.59,-236.59,32.92,-275.93,54.53,-205.9,-65.26,-227.42,127.63,-152.07,-29.45,-176.4,92.78,-253.28,28.09,-274.89,36.54,2.86,-36.54,-2.86,34.63,65.35,58.55,27.77,1,4,0,1.0
long_vid.mov,1307,"87.4,-339.26",91.12,72.31,-601.58,-658.16,597.91,827.96,1840.58,314.85,967.68,1075.44,-1607.65,-5107.32,15.74,15.74,62.64,62.64,33.08,-281.29,54.47,-207.01,-66.34,-227.77,130.64,-162.61,-25.7,-194.08,92.22,-272.6,30.28,-295.09,36.65,2.92,-36.65,-2.92,40.51,79.34,64.61,42.83,1,4,0,1.0
long_vid.mov,1308,"83.34,-353.51",60.54,60.92,-1685.36,-627.85,718.77,948.0,6660.42,6615.05,986.8,1094.03,1053.65,1024.26,12.68,12.68,-168.99,-168.99,27.19,-285.19,54.31,-208.18,-67.82,-228.05,130.26,-179.83,-26.41,-213.44,90.43,-289.93,29.08,-314.33,36.77,2.55,-36.77,-2.55,49.65,99.38,74.29,62.73,1,4,0,1.0
long_vid.mov,1309,"80.11,-366.67",81.23,65.85,1140.35,271.86,791.99,850.34,4034.75,-5381.39,815.54,913.1,-9438.0,-9970.7,23.1,23.1,574.22,574.22,19.63,-288.28,53.44,-210.13,-68.73,-228.3,130.23,-194.76,-30.11,-221.48,89.97,-297.57,28.19,-324.4,37.16,1.92,-37.16,-1.92,57.29,109.51,83.07,72.05,1,4,0,1.0
long_vid.mov,1310,"73.65,-377.78",113.46,52.46,1775.73,-738.07,894.87,698.77,5669.23,-8352.76,667.43,686.59,-8161.9,-12481.92,35.4,35.4,677.82,677.82,10.34,-288.65,52.23,-212.72,-68.87,-228.68,130.3,-211.32,-31.09,-231.25,89.67,-308.83,27.56,-332.37,37.28,1.13,-37.28,-1.13,66.35,124.01,92.97,85.99,1,4,0,1.0
long_vid.mov,1311,"70.61,-386.28",107.14,52.16,-348.27,-16.17,770.47,390.33,-6855.13,-16997.21,567.04,387.76,-5532.19,-16468.0,35.2,35.2,-10.84,-10.84,12.3,-289.69,51.59,-213.25,-67.65,-229.53,130.4,-221.78,-33.56,-231.98,86.86,-320.45,26.07,-334.98,37.06,1.44,-37.06,-1.44,72.36,124.17,100.04,86.46,1,4,0,1.0
long_vid.mov,1312,0,77.31,95.7,-1643.47,2399.36,742.41,430.29,-1546.3,2202.08,620.77,313.94,2961.08,-4067.81,28.46,28.46,-371.42,-371.42,13.75,-291.6,51.42,-213.74,-64.48,-230.51,129.45,-235.14,-35.65,-242.8,83.19,-330.37,25.01,-340.98,36.84,1.74,-36.84,-1.74,79.43,144.81,109.21,106.21,1,4,0,1.0
long_vid.mov,1313,0,50.14,117.3,-1497.26,1190.31,708.19,393.28,-1885.95,-2039.33,591.67,311.57,-1603.8,-130.6,17.16,17.16,-622.71,-622.71,14.23,-296.19,51.29,-215.12,-62.9,-230.59,127.92,-249.76,-37.38,-250.41,78.3,-338.72,21.98,-348.24,36.76,1.9,-36.76,-1.9,85.18,159.1,118.16,121.32,1,4,0,1.0
long_vid.mov,1314,0,62.24,124.65,666.79,404.86,779.54,535.17,3932.07,7818.95,544.49,403.04,-2599.95,5040.83,12.3,12.3,-268.0,-268.0,13.11,-305.83,50.26,-216.2,-64.2,-229.21,126.3,-264.01,-46.39,-255.42,72.74,-346.28,14.5,-351.03,36.65,1.93,-36.65,-1.93,89.09,178.28,125.73,138.88,1,4,0,1.0
long_vid.mov,1315,0,84.62,129.4,1233.29,261.76,753.93,462.86,-1411.11,-3984.97,463.67,485.55,-4453.38,4546.52,14.14,14.14,101.58,101.58,6.44,-305.43,48.54,-216.35,-65.68,-225.96,124.13,-275.81,-50.83,-260.94,68.66,-350.92,8.22,-359.55,36.17,1.97,-36.17,-1.97,91.74,172.08,131.43,149.5,1,4,0,1.0
long_vid.mov,1316,0,111.3,145.66,1469.89,895.86,728.42,400.74,-1405.96,-3422.88,474.57,451.53,600.3,-1874.74,12.46,12.46,-92.4,-92.4,5.5,-313.28,49.0,-219.15,-66.86,-223.8,122.24,-288.99,-54.7,-263.1,64.02,-360.08,2.21,-359.41,36.26,1.95,-36.26,-1.95,94.32,166.62,136.93,154.94,1,4,0,1.0
long_vid.mov,1317,0,102.41,168.61,-489.53,1264.89,628.96,295.72,-5480.94,-5787.34,449.49,464.54,-1381.9,716.95,15.53,15.53,168.81,168.81,3.34,-311.3,48.66,-220.1,-67.15,-220.67,120.91,-297.82,-57.01,-267.06,56.91,-363.8,-6.4,-358.17,36.11,1.71,-36.11,-1.71,92.96,163.28,140.33,159.6,1,4,0,1.0
long_vid.mov,1318,0,97.69,140.54,-260.29,-1546.67,540.96,314.1,-4849.42,1012.5,509.92,379.81,3330.3,-4668.85,12.84,12.84,-147.87,-147.87,0.88,-311.38,47.46,-220.96,-66.45,-218.75,117.63,-304.24,-58.37,-275.03,47.89,-366.66,-12.37,-358.16,35.78,1.72,-35.78,-1.72,91.72,159.21,142.89,163.79,1,4,0,1.0
long_vid.mov,1319,0,96.59,118.67,-60.62,-1205.19,409.78,266.72,-7228.94,-2610.97,355.44,430.02,-8512.93,2766.74,17.94,17.94,281.05,281.05,-0.41,-311.84,46.28,-223.47,-67.16,-217.7,114.68,-309.65,-59.93,-274.03,46.22,-365.85,-20.2,-354.28,36.13,1.85,-36.13,-1.85,90.94,160.98,144.14,164.5,1,4,0,1.0
long_vid.mov,1320,0,102.73,86.62,338.54,-1766.18,378.85,342.32,-1704.64,4166.46,321.4,377.38,-1875.84,-2901.02,25.54,25.54,418.81,418.81,-4.17,-312.47,45.53,-224.58,-68.46,-217.19,112.68,-316.62,-60.49,-282.71,42.77,-370.96,-22.8,-359.5,36.77,1.59,-36.77,-1.59,91.74,160.8,146.1,164.7,1,4,0,1.0
long_vid.mov,1321,0,96.64,72.82,-335.79,-760.66,342.58,329.1,-1998.73,-728.7,223.61,392.1,-5389.28,811.54,36.94,36.94,627.85,627.85,-7.97,-309.24,45.02,-223.57,-69.42,-216.33,111.31,-321.67,-61.61,-289.99,38.63,-371.01,-22.62,-366.27,37.57,1.08,-37.57,-1.08,90.12,158.98,147.85,165.53,1,4,0,1.0
long_vid.mov,1322,0,60.25,105.31,-2005.53,1790.24,346.45,359.34,213.63,1666.44,328.07,277.15,5756.48,-6334.55,42.65,42.65,315.03,315.03,-9.33,-308.65,44.8,-224.33,-70.53,-219.16,109.78,-327.87,-62.36,-293.41,31.24,-372.55,-24.9,-367.24,38.25,1.02,-38.25,-1.02,87.52,159.38,149.56,165.3,1,4,0,1.0
long_vid.mov,1323,0,76.62,135.64,902.29,1671.58,358.92,661.16,686.82,16632.4,308.63,197.71,-1071.1,-4377.7,33.44,33.44,-507.72,-507.72,-9.09,-309.56,44.72,-226.57,-70.58,-222.21,108.51,-335.69,-64.74,-318.42,26.42,-374.24,-24.23,-365.89,38.37,0.88,-38.37,-0.88,84.84,143.0,151.29,168.25,1,4,0,1.0
long_vid.mov,1324,0,96.0,164.33,1067.79,1581.02,342.46,621.16,-906.69,-2204.1,318.44,108.43,540.78,-4920.14,20.81,20.81,-696.18,-696.18,-9.23,-311.44,44.18,-228.69,-70.97,-225.03,107.02,-339.76,-65.35,-323.58,23.83,-378.14,-24.29,-367.8,38.23,0.66,-38.23,-0.66,85.27,140.39,151.99,168.43,1,4,0,1.0
long_vid.mov,1325,0,122.21,163.11,1444.54,-67.05,313.77,588.85,-1581.2,-1780.69,201.94,114.41,-6420.15,329.54,19.35,19.35,-80.09,-80.09,-9.57,-313.92,44.06,-230.91,-71.58,-227.95,106.38,-344.54,-67.08,-323.49,22.63,-378.21,-26.82,-366.58,38.57,0.16,-38.57,-0.16,83.16,139.64,152.61,169.06,1,4,0,1.0
long_vid.mov,1326,0,99.16,137.3,-1270.4,-1422.31,185.23,457.92,-7083.46,-7214.98,178.74,142.67,-1278.48,1557.14,27.91,27.91,471.53,471.53,-9.69,-312.08,44.92,-230.45,-71.55,-226.31,105.79,-343.82,-66.15,-305.51,23.1,-374.39,-28.52,-364.06,38.74,0.8,-38.74,-0.8,82.06,151.16,153.3,167.83,1,4,0,1.0
long_vid.mov,1327,0,73.14,101.91,-1433.7,-1950.42,125.35,461.68,-3299.81,207.2,162.51,184.27,-894.57,2292.64,27.86,27.86,-2.76,-2.76,-10.53,-309.71,44.44,-231.06,-72.37,-225.87,104.72,-343.65,-64.35,-300.43,21.21,-371.1,-29.55,-360.01,38.63,1.03,-38.63,-1.03,80.03,155.86,153.27,165.33,1,4,0,1.0
long_vid.mov,1328,0,39.83,69.66,-1835.8,-1777.2,65.74,504.04,-3284.75,2333.96,188.46,179.12,1430.21,-283.98,28.28,28.28,23.14,23.14,-11.3,-307.7,44.22,-231.41,-73.21,-226.76,103.85,-342.35,-67.61,-302.8,20.38,-368.62,-31.33,-358.21,38.81,1.62,-38.81,-1.62,79.21,150.99,153.07,167.11,1,4,0,1.0
long_vid.mov,1329,0,41.31,66.87,81.74,-153.75,67.36,329.41,89.27,-9623.34,182.01,152.91,-355.26,-1444.17,21.02,21.02,-400.26,-400.26,-10.93,-308.83,44.22,-232.47,-73.67,-228.17,103.33,-343.22,-69.86,-311.0,19.08,-365.37,-32.08,-356.78,38.6,1.77,-38.6,-1.77,76.64,143.11,153.29,168.55,1,4,0,1.0
long_vid.mov,1330,0,55.91,87.38,804.75,1130.25,61.39,299.43,-329.36,-1652.11,118.39,86.71,-3506.28,-3647.9,21.99,21.99,53.46,53.46,-11.15,-309.66,44.43,-234.03,-74.07,-230.18,102.91,-343.84,-71.57,-314.35,18.76,-365.35,-32.64,-356.94,38.66,2.08,-38.66,-2.08,76.3,139.27,153.36,169.47,1,4,0,1.0
long_vid.mov,1331,0,59.34,89.71,189.02,128.22,43.36,499.65,-993.58,11033.71,91.03,49.76,-1507.54,-2036.2,11.9,11.9,-556.03,-556.03,-10.29,-309.68,44.58,-234.61,-74.09,-231.53,102.75,-344.41,-59.64,-323.35,17.63,-365.32,-32.57,-356.42,38.61,2.13,-38.61,-2.13,75.88,149.65,153.53,162.26,1,4,0,1.0
long_vid.mov,1332,0,72.95,89.72,749.83,0.74,57.33,452.13,769.84,-2618.5,47.6,53.11,-2393.11,184.61,10.25,10.25,-90.93,-90.93,-10.61,-308.11,44.12,-232.87,-74.55,-230.1,101.81,-342.91,-63.78,-319.13,17.25,-366.38,-32.74,-358.22,38.51,1.99,-38.51,-1.99,77.85,148.44,153.7,164.13,1,4,0,1.0
long_vid.mov,1333,0,60.98,67.03,-659.63,-1250.19,83.71,567.14,1453.91,6337.67,64.26,84.25,918.08,1715.67,7.97,7.97,-125.28,-125.28,-10.62,-309.96,43.2,-232.8,-75.35,-230.01,100.68,-341.04,-63.33,-309.12,16.62,-365.32,-33.69,-360.28,38.4,1.84,-38.4,-1.84,78.14,158.55,153.2,162.16,1,4,0,1.0
long_vid.mov,1334,0,86.78,79.58,1421.76,691.41,114.98,344.3,1723.38,-12280.05,75.15,157.24,600.11,4022.45,18.38,18.38,573.3,573.3,-10.0,-306.03,42.43,-230.96,-75.58,-227.99,99.89,-338.88,-63.26,-306.31,17.71,-366.65,-34.16,-364.74,38.09,1.28,-38.09,-1.28,80.65,162.46,153.04,161.67,1,4,0,1.0
long_vid.mov,1335,0,81.99,63.46,-264.15,-888.33,121.27,267.82,346.25,-4214.59,90.39,238.92,839.65,4501.14,18.49,18.49,6.06,6.06,-10.27,-307.63,42.19,-232.48,-75.51,-228.6,99.7,-340.99,-63.41,-308.05,18.12,-368.57,-33.52,-370.96,38.06,1.1,-38.06,-1.1,80.76,163.24,153.09,161.99,1,4,0,1.0
long_vid.mov,1336,0,97.61,68.98,861.14,304.0,110.23,226.12,-608.2,-2297.78,128.43,325.1,2096.27,4749.31,19.75,19.75,69.43,69.43,-11.0,-312.57,42.04,-234.24,-75.41,-229.71,100.5,-342.37,-61.72,-315.62,20.03,-371.27,-27.84,-374.99,38.14,0.85,-38.14,-0.85,81.36,159.34,152.55,161.7,1,4,0,1.0
long_vid.mov,1337,0,72.97,51.46,-1358.21,-965.11,107.73,439.94,-137.95,11782.61,159.46,315.08,1709.97,-552.35,16.53,16.53,-177.08,-177.08,-11.67,-313.7,42.18,-234.89,-74.86,-228.78,101.93,-343.98,-59.45,-329.89,22.32,-373.8,-24.6,-377.24,38.26,0.41,-38.26,-0.41,81.82,152.32,152.24,162.22,1,4,0,1.0
long_vid.mov,1338,0,59.2,44.52,-758.46,-382.81,105.93,557.24,-99.01,6464.42,136.66,288.08,-1256.62,-1488.07,19.38,19.38,156.69,156.69,-12.89,-314.9,42.34,-234.11,-74.9,-228.55,102.7,-342.11,-60.07,-321.78,23.01,-374.03,-21.55,-380.91,38.52,0.61,-38.52,-0.61,82.62,155.95,151.73,161.89,1,4,0,1.0
long_vid.mov,1339,0,63.22,44.52,221.16,0.0,100.88,461.5,-278.11,-5275.95,182.95,252.7,2550.9,-1949.32,26.92,26.92,415.88,415.88,-12.83,-321.26,42.88,-236.03,-74.49,-229.58,103.8,-342.83,-60.51,-319.28,23.33,-379.84,-20.55,-385.85,38.73,1.25,-38.73,-1.25,85.0,157.88,151.3,162.24,1,4,0,1.0
long_vid.mov,1340,0,75.75,47.58,690.86,168.63,133.62,323.85,1804.02,-7585.85,421.37,382.98,13138.62,7179.16,31.12,31.12,231.08,231.08,-15.45,-317.74,43.4,-237.26,-73.84,-230.64,104.9,-339.05,-62.05,-312.49,31.99,-393.76,-19.82,-396.86,38.92,1.91,-38.92,-1.91,95.74,161.61,149.93,163.12,1,4,0,1.0
long_vid.mov,1341,0,94.43,66.51,1029.03,1043.54,131.22,319.15,-132.44,-258.82,749.31,662.86,18072.16,15423.35,30.25,30.25,-47.58,-47.58,-17.49,-314.26,43.76,-235.49,-73.54,-229.41,105.83,-337.4,-61.79,-320.36,45.62,-406.39,-7.79,-412.86,39.21,1.88,-39.21,-1.88,107.54,157.08,149.75,164.06,1,4,0,1.0
long_vid.mov,1342,0,70.97,54.87,-1292.44,-641.81,148.86,414.83,972.27,5272.64,903.85,845.29,8516.06,10053.36,27.34,27.34,-160.73,-160.73,-21.81,-312.88,44.25,-234.98,-73.4,-228.95,106.44,-339.59,-61.31,-328.1,51.03,-419.56,0.42,-425.37,39.65,2.13,-39.65,-2.13,114.55,154.54,150.39,164.59,1,4,0,1.0
long_vid.mov,1343,"52.71,-502.26",55.56,48.57,-849.57,-347.17,110.04,450.0,-2139.25,1937.93,976.35,941.32,3995.26,5291.56,27.52,27.52,10.1,10.1,-22.99,-310.84,43.98,-234.56,-73.67,-229.81,106.54,-341.42,-61.03,-336.97,64.08,-435.15,5.31,-440.88,39.8,1.45,-39.8,-1.45,125.29,154.17,150.67,164.84,1,4,0,1.0
long_vid.mov,1344,"65.11,-540.01",40.52,38.77,-828.81,-540.05,148.49,432.38,2119.05,-970.99,1057.61,842.89,4478.0,-5424.0,26.84,26.84,-37.65,-37.65,-22.65,-310.28,44.57,-235.35,-73.69,-230.55,103.88,-344.38,-59.83,-343.78,73.45,-456.15,11.8,-454.02,39.98,1.61,-39.98,-1.61,136.23,153.96,152.56,164.65,1,4,0,1.0
long_vid.mov,1345,"84.57,-583.65",55.18,52.79,808.05,772.97,182.44,335.19,1870.89,-5355.48,1119.73,712.15,3423.43,-7204.51,19.12,19.12,-425.42,-425.42,-21.07,-311.75,46.03,-234.94,-72.45,-230.64,100.12,-346.07,-57.41,-344.2,89.36,-463.74,18.24,-449.54,40.0,1.7,-40.0,-1.7,148.82,151.86,155.51,164.39,1,4,0,1.0
long_vid.mov,1346,"107.55,-630.33",66.55,71.06,626.38,1006.62,258.54,249.62,4193.46,-4715.51,977.49,480.87,-7838.42,-12745.33,16.39,16.39,-150.44,-150.44,-19.85,-313.35,47.08,-234.56,-70.71,-231.38,94.16,-345.64,-55.68,-340.36,101.85,-465.35,19.39,-446.05,40.54,1.81,-40.54,-1.81,160.7,152.46,158.61,164.66,0,0,0,
long_vid.mov,1347,"130.84,-676.42",83.68,100.14,943.98,1602.51,295.6,177.56,2042.45,-3971.38,763.11,263.26,-11814.03,-11992.02,20.72,20.72,238.61,238.61,-17.69,-312.92,48.96,-234.19,-68.42,-231.02,90.08,-350.04,-54.01,-337.87,112.63,-468.81,17.8,-443.73,40.06,1.8,-40.06,-1.8,171.21,153.53,162.62,165.27,0,0,0,
long_vid.mov,1348,"152.56,-723.61",72.24,105.43,-630.42,291.33,321.49,164.4,1426.72,-725.21,586.14,140.09,-9752.47,-6787.35,20.5,20.5,-12.12,-12.12,-16.03,-313.13,49.82,-234.44,-66.9,-230.9,86.21,-353.98,-53.24,-336.31,119.46,-464.66,16.65,-443.73,40.12,1.76,-40.12,-1.76,179.79,154.33,165.42,165.96,0,0,0,
long_vid.mov,1349,"174.42,-770.49",64.52,93.78,-425.42,-641.63,279.3,101.44,-2324.96,-3469.54,459.66,105.0,-6969.75,-1933.89,13.73,13.73,-372.71,-372.71,-14.29,-312.92,50.11,-235.08,-65.65,-230.67,82.54,-353.71,-52.55,-336.68,119.88,-458.97,16.02,-442.08,39.99,1.89,-39.99,-1.89,175.76,154.0,167.15,166.55,0,0,0,
